desc,mfc,names,price,url
"
This Sriracha style hot sauce has tons of garlic and medium heat from Fresno, Cayenne, and a bit of Ghost Pepper. This sauce would be a perfect addition to anything ranging from seafood, pork and chicken to Asian or Italian cuisine. 
Heat Level: Medium
Ingredients: Water, Distilled Vinegar, Onions, Fresno Peppers, Tomato Paste (vine ripened tomatoes), Garlic, Rice Vinegar, Granulated Sugar, Garlic Powder, Tamari, Cayenne Pepper, Olive Oil, Kosher Salt, Pepper, Bhut Jolokia, Citric Acid. Contains: Soy.
5 oz
",Red Hawk Premium Peppers, Grounds for Divorce XXX    ,$ 7.99,https://heathotsauce.com/collections/all/products/grounds-for-divorce-xxx
"
This Sriracha style hot sauce has tons of garlic and mild heat from Fresno and Cayenne peppers. This sauce would be a perfect addition to anything ranging from seafood, pork and chicken to Asian or Italian cuisine. This sauce would be a perfect addition to anything ranging from seafood, pork and chicken to Asian or Italian cuisine. 
Heat Level: Mild
Ingredients: Water, Distilled White Vinegar, Onions, Fresno Peppers, Tomato Paste (vine ripened tomato), Garlic, Rice Vinegar, Granulated Sugar, Garlic Powder, Tamari, Cayenne Pepper, Olive Oil, Kosher Salt, Citric Acid.
5 oz
",Red Hawk Premium Peppers, Grounds for Divorce    ,$ 6.99,https://heathotsauce.com/collections/all/products/grounds-for-divorce
"
Queen Majesty Red Habanero & Black Coffee Hot Sauce perfectly balances an exciting flavor with a sensational heat. It's their hottest recipe, using more than twice the amount of hot peppers than in their Scotch Bonnet & Ginger Sauce. It uses 3 types of vinegar: coffee-infused vinegar, Bragg's apple cider vinegar, and for extra depth of flavor they add in some pure balsamic vinegar. There won't be an overwhelming coffee flavor but what it does add is a nice smoky darkness that stands up to the intense flavor of the red habaneros. This sauce works great with rich foods like chilis, stews and pizza. 
Heat Level: Hot
Ingredients: Fair trade coffee-infused white vinegar, red bell peppers, onions, red habanero hot peppers, apple cider vinegar w/ mother, balsamic vinegar, garlic, olive oil, ginger root, salt and spices. 
5 oz
",Queen Majesty Hot Sauce, Red Habanero & Black Coffee Hot Sauce    ,$ 9.99,https://heathotsauce.com/collections/all/products/red-habanero-black-coffee-hot-sauce
"
Queen Majesty Scotch Bonnet & Ginger Hot Sauce perfectly balances a vibrant flavor with a slow-burning heat. This original recipe is very loosely based off of a Jamaican jerk recipe, but more to compliment than compete with it. The brightness of the ginger and lime also work perfectly to spice up soups and curries or mix a little with honey and use for sweet potatoes or wings. This is a surprisingly versatile sauce and can be added to almost all of your favorite dishes.
Heat Level: Hot

Ingredients: White vinegar, sweet onions, orange bell peppers, scotch bonnet hot peppers, lime juice, ginger root, garlic, olive oil, salt and spices. 
Awards: Winner of Screaming Mimi's Gold Medal 2015 in the All Natural category at the NYC Hot Sauce Expo.
5 oz

",Queen Majesty Hot Sauce, Scotch Bonnet & Ginger Hot Sauce    ,$ 9.99,https://heathotsauce.com/collections/all/products/scotch-bonnet-ginger-hot-sauce
"
An award-winning combo of jalapeños, tequila, and lime, along with a dash of green apple and ginger.
Heat Level: Mild
Ingredients: White vinegar, jalapeño peppers, onions, apple cider vinegar with mother, lime juice, white tequila, garlic, green apple, ginger root, olive oil, salt & spices.
Awards: WInner of Screaming Mimi's Gold Medal 2015 & Silver Medal 2014 in the Jalapeño category at the NYC Hot Sauce Expo
5 oz
",Queen Majesty Hot Sauce, Jalapeño Tequila & Lime Hot Sauce    ,$ 9.99,https://heathotsauce.com/collections/all/products/jalapeno-tequila-lime-hot-sauce
"
Deep, rich flavors of ripe, red chili peppers with toasted spices and the brightness of distilled vinegar comprise this wonderfully complex, well-rounded sauce. Add it to sandwiches, soups, tacos - anywhere you want a kick of flavor.
Heat Level: Medium
Ingredients: Red Chili Peppers, Distilled Vinegar, Garlic, Salt, Black Pepper, Oregano, Cumin.
8 oz
",Tia Lupita, Tia Lupita Hot Sauce    ,$ 6.99,https://heathotsauce.com/collections/all/products/tia-lupita-hot-sauce
"
A 1 gallon jug of the absolutely delicious sriracha style sauce with a nice habanero kick. A hint of tangerine juice adds a sweet tangy flavor without overpowering the fruity flavor of the habanero.
Heat Level: Hot
Ingredients: Organic Carrots, Onions, Habanero Peppers, Organic Distilled Vinegar, Garlic, Organic Cane Sugar, Tangerine Juice Concentrate, Salt, Lime Juice Concentrate.
1 Gallon
",Yellowbird, Yellowbird Habanero 1 Gallon Jug    ,$ 60.00,https://heathotsauce.com/collections/all/products/yellowbird-habanero-1-gallon-jug
"
7o8 Optimus Primo is a limited edition extreme-heat version of the classic 7o8. The addition of the 7-Pot Primo pepper brings extra heat, and like the original, it offers up the complex flavor of citrus, pineapple, and pomegranate molasses with a unique spice blend and the seriously hot Trinidad 7 Pot peppers.
Heat Level: Extreme (hotter than the original 7o8)
﻿Ingredients﻿: Orange Juice Concentrate, Onion, Water, 7 Pot Primo Peppers, Pineapple Concentrate, Garlic, Pomegranate Molasses, Sea Salt, Coriander, Cumin, Cinnamon, White Pepper.
5 oz
",Bigfat's, 7o8 Optimus Primo [Limited Edition]    ,$ 8.99,https://heathotsauce.com/collections/all/products/7o8-optimus-primo-limited-edition
"
Sultry Sauce is the pinnacle of heat and flavor. It's a great mix of carrot, onion, tomato, mandarin orange with a good habanero kick. You can cook with it, put it on a sandwich, or add it to anything for heat that builds with every bite.
Heat Level: Medium
Ingredients: Mandarin Oranges, Tomatoes, Carrots, Onions, Habanero Peppers, Vinegar, Garlic, Sugar, and other all-natural spices.
8 oz
",Torchbearer Sauces, Torchbearer Sultry Sauce    ,$ 7.99,https://heathotsauce.com/collections/all/products/torchbearer-sultry-sauce
"
Irazu Volcanic Pepper Sauce's Carolina Reaper 70 hot sauce clocks in at roughly over 1,050,000 SHU because 70% of this sauce is pure Carolina Reaper Peppers, which average about 1.5 million SHU on their own.
Heat Level: Extreme
﻿Ingredients: ﻿Carolina Reaper Pepper, Water, Salt, Onion, Cane Vinegar, Garlic, Lemon Juice, Acetic Acid, Ascorbic Acid, Xantham Gum.
﻿5 oz
",Irazu Volcanic Pepper Sauce, Irazu Reaper 70    ,$ 9.99,https://heathotsauce.com/collections/all/products/irazu-reaper-70
"
Unholy Trinity by Irazu is an award-winning hot sauce that combines the three hottest peppers in the world: Carolina Reaper, Scorpion, and Ghost Pepper. 75% of this hot sauce is a combination of these scorching peppers and you will not find even a trace of extract to hinder the flavor.
Heat Level: Extra Hot
Ingredients: Scorpion Pepper, Carolina Reaper Pepper, Ghost Pepper, Water, Salt, Cane Vinegar, Onion, Lemon Juice, Garlic, Acetic Acid, Ascorbic Acid, Xanthan Gum. 
5 oz
",Irazu Volcanic Pepper Sauce, Irazu Unholy Trinity    ,$ 9.99,https://heathotsauce.com/collections/all/products/irazu-unholy-trinity
"
Hot Winter Hot Sauce is made with organically grown heirloom peppers. This limited edition Aleppo pepper sauce has a medium hot kick and earthly flavor. Hot Winter donates 20% of revenue from this sauce to the Seattle chapter of the International Rescue Committee.
Heat Level: Medium
Ingredients: Organic Aleppo peppers, organic rice and cider vinegars, organic cane sugar, kosher salt, organic hardneck garlic. 
6 oz
",Hot Winter, Hot Winter Aleppo    ,$ 9.99,https://heathotsauce.com/collections/all/products/hot-winter-aleppo
"
A creamy sauce that's almost more like an aioli than a hot sauce, this stuff is great on sandwiches and burgers, or use it as a dip for pizza or wings.
Heat Level: Very Mild
Ingredients: Garlic, Canola Oil, Lime Juice, Distilled White Vinegar, Dijon Mustard, Water, and Other All-Natural Spices.
8 oz
",Torchbearer Sauces, Oh My Garlic    ,$ 7.99,https://heathotsauce.com/collections/all/products/oh-my-garlic
"
A complex, floral and citrusy blend of Aji peppers that originate in Peru. 
Heat Level: HotIngredients: Organic Aji Peppers (Melocotan, Amarillo, Cito), Organic Rice and Cider Vinegars, Organic Cane Sugar, Kosher Salt, Organic Hardneck Garlic. 
6 oz
",Hot Winter, Hot Winter Aji Blend (Limited Edition)    ,$ 9.99,https://heathotsauce.com/collections/all/products/hot-winter-aji-blend-limited-edition
"
A superhot ghost pepper sauce made with 16 whole ghost peppers per bottle, along with habaneros, carrots, and mandarin orange for a bright citrusy finish.
Heat Level: Extra Hot
Ingredients: Bhut Jolokia Peppers, Habanero Peppers, Carrot, Mandarin Orange, Tomatoes, Distilled White Vinegar, Vegetable Oil, Garlic, Sugar, and other all natural spices.
5 oz
",Torchbearer Sauces, Zombie Apocalypse    ,$ 17.95,https://heathotsauce.com/collections/all/products/zombie-apocalypse
"
A Barbados style pepper sauce made without the traditional mustard component (see Lottie's Yellow for a mustardy version). The flavor of the red Scotch Bonnet chile is front and center.
Heat Level: Hot
Ingredients: Scotch Bonnet Peppers, Vinegar, Onions, Salt, Garlic, and Xanthan Gum.



6.75 oz
",Tejano Salsa, Lottie's Red Scotch Bonnet Sauce    ,$ 7.95,https://heathotsauce.com/collections/all/products/lotties-red-scotch-bonnet-sauce
"
A flavorful blend of red ripe Serrano chiles, sweet agave nectar, fresh garlic and tequila.  
Heat Level: Medium
Ingredients: Ripe Red Serrano Chiles, Agave Nectar, Distilled Vinegar, Minced Fresh Garlic, Tequila (Reposada), Salt, Cilantro.
6.8 oz
",CaJohn's, CaJohn's El Corazon    ,$ 7.60,https://heathotsauce.com/collections/all/products/cajohns-el-corazon
"
A tasty sriracha style sauce with a solid ghost pepper kick. Carrots and tomato are blended to create savory base, and a hint of tangerine juice adds a sweet tangy flavor. 
Heat Level: Extra Hot (depending on your tolerance, this may be more of a 'hot' rather than 'extra hot).
Ingredients: Water, Organic Carrots, Organic Tomato Paste, Onions, Organic Distilled Vinegar, Garlic, Organic Cane Sugar, Ghost Peppers, Tangerine Juice Concentrate, Salt, Lime Juice Concentrate.
 9.8 oz or 19.6 oz (use drop down menu to select bottle size)
",Yellowbird, Yellowbird Ghost Pepper Sauce    ,$ 5.99,https://heathotsauce.com/collections/all/products/yellowbird-ghost-pepper-sauce
"
The Hot Red SoCal Hot Sauce is a thick, savory, sweet and spicy sauce that has a touch of Ghost Pepper. 
Heat Level: Hot
Ingredients: Vinegar, Water, Tomato Paste, Sugar, Onion, Carrots, Red Chiles, Salt, Monosodium Glutamate, Spices, Onion Powder, Garlic, Chili Powder, Garlic Powder, Xanthan Gum, Sodium Benzoate.
Awards: The Hot Pepper, Foodie Award. Best on Eggs.
2017 Hot Pepper Awards, 1st place, Ethnic Category.
2017 Hot Pepper Awards, 2nd place, Sweet and Savory. 
2017 Fiery Foods Show, 3rd place, Taco Sauce. 
5 oz 
",SoCal Hot Sauce, Hot Red SoCal Hot Sauce    ,$ 7.99,https://heathotsauce.com/collections/all/products/hot-red-socal-hot-sauce
"
The Original Red SoCal Hot Sauce is a mild sauce with a savory, sweet and rich flavor. Perfect for tacos, burritos and pizza. 
Heat Level: Mild
Ingredients: Vinegar, Water, Tomato Paste, Sugar, Onion, Carrots, Red Chiles, Salt, Monosodium Glutamate, Spices, Onion Powder, Garlic, Chili Powder, Garlic Powder, Xanthan Gum, Sodium Benzoate.
Awards: 2017 Fiery Foods Show, 2nd place, Mild Latin Style Category. 
5 oz 
",SoCal Hot Sauce, Original Red SoCal Hot Sauce    ,$ 7.99,https://heathotsauce.com/collections/all/products/original-red-socal-hot-sauce
"
A thick and creamy sauce made with real avocado. Fairly spicy and full of savory flavor.
Heat Level: Hot
Ingredients: Water, Vinegar, Avocado, Jalapeno Peppers, Tomatillo, Onion, Salt, Monosodium Glutamate, Spices, Garlic, Onion Powder, Garlic Powder, Xanthan Gum, Sodium Benzoate and Potassium Sorbate To Preserve Freshness.
Awards: 2017 Golden Chiles, 2nd Place, Latin Category.
2017 Hot Pepper Awards, 3rd Place, Savory Category.
5 oz
",SoCal Hot Sauce, Hot Avocado SoCal Guac Sauce    ,$ 7.99,https://heathotsauce.com/collections/all/products/hot-avocado-socal-guac-sauce
"
A thick and creamy sauce made with real avocado. Very mild but full of savory flavor.
Heat Level: Mild
Ingredients: Water, Vinegar, Avocado, Jalapeno Peppers, Tomatillo, Onion, Salt, Monosodium Glutamate, Spices, Garlic, Onion Powder, Garlic Powder, Xanthan Gum, Sodium Benzoate and Potassium Sorbate To Preserve Freshness.
Awards: 2017 Golden Chiles, 1st Place Verde Category.
5 oz
",SoCal Hot Sauce, Original Avocado SoCal Guac Sauce    ,$ 7.99,https://heathotsauce.com/collections/all/products/original-avocado-socal-guac-sauce
"
A garlic-forward sauce (garlic is literally the first ingredient) with a moderate habanero kick, a chunky consistency, and a citrusy sweetness from orange juice, brown sugar and honey.
Heat Level: Medium
Ingredients: Garlic, Habanero, Carrot, Vinegar, Orange Juice, Brown Sugar, Honey, Sea Salt, Onion Powder, Xanthan Gum.
5 oz
",Seafire Gourmet, SeaFire Gourmet Classic Garlic & Habanero    ,$ 6.99,https://heathotsauce.com/collections/all/products/seafire-gourmet-classic-garlic-habanero
"
La Diosa Verde (which means Green Goddess in Spanish) is a flavorful mild Serrano and Poblano sauce, with a bright and tangy citrus finish.
Heat Level: Mild
Ingredients: Distilled Vinegar, Water, Shallots, Poblano Peppers, Cilantro, Serrano Peppers, Lime Juice, Salt, Spices, Xanthan Gum.
5 oz
",Seafire Gourmet, La Diosa Verde Poblano & Serrano Sauce    ,$ 6.99,https://heathotsauce.com/collections/all/products/la-diosa-verde-poblano-serrano-sauce
"
The hottest pepper jam we carry, made with cherries, lime juice, and a fiery blend of habanero peppers, ghost peppers, and scorpion peppers. Try it with cream cheese and crackers, or on a breakfast burrito.
Heat Level: Extra Hot
Ingredients: Pure Cane Sugar, Red Cherries, Habanero Peppers, Ghost Peppers, Tequila, Scorpion Peppers, Lime Juice, Pectin.
4 oz
",Angry Goat Pepper Co., Gates to Hell Jam    ,$ 7.99,https://heathotsauce.com/collections/all/products/gates-to-hell-jam
"

Hot Winter Hot Sauce is made with organically grown heirloom peppers. It is the creation of Shaun Winter, who bred his own pepper after finding a rouge hot pepper in a field of mild Jimmy Nardellos. After 3 years, he perfected the Hot Winter pepper, a slightly sweet pepper with a slow building heat.
This version is the hottest of their current line, featuring the citrusy Bulgarian Carrot pepper along with the heat of the old Pennsylvanian Dutch Hinkelhatz. 
Heat Level: Hot
Ingredients: Organic Peppers (Hinkelhatz, Bulgarian Carrot, Hot Winter), Organic Rice and Cider Vinegars, Organic Cane Sugar, Kosher Salt, Organic Hardneck Garlic.
6 oz






",Hot Winter, Hot Winter Bulgarian Carrot    ,$ 8.99,https://heathotsauce.com/collections/all/products/hot-winter-bulgarian-carrot
"
A bright and vibrant green sauce featuring fire-roasted tomatillos, organic lime juice, and roasted garlic along with roasted jalapenos, fresh serranos, and just enough Carolina reaper to kick it up a notch. Plus, it's a 1st place winner in the 2017 Scovie Awards.
﻿Heat Level: ﻿Medium
﻿5 oz
",Burns & McCoy, Reaper Verde    ,$ 5.99,https://heathotsauce.com/collections/all/products/reaper-verde
"
A classic mustard based hot sauce made with scotch bonnet peppers and delicious Caribbean spices.
Heat Level: Hot
7.2 oz
",Todd's Inner Beauty, Inner Beauty Hot Sauce    ,$ 7.99,https://heathotsauce.com/collections/all/products/inner-beauty-hot-sauce
"
A delicious twist on traditional Sichuan chili oil, made by blending the perfect mix of spiciness, smokiness and flavor. 
Heat Level: Medium
Ingredients: Non gmo canola oil, Organic sesame oil, Kosher salt, Japanese peppers, Sichuan peppercorns, Toasted sesame seeds.
",Purple Panda, Purple Panda Chili Oil    ,$ 12.99,https://heathotsauce.com/collections/all/products/purple-panda-chile-oil
"
An amped version of Arthur Wayne's Haba Haba Dime Sauce, the XXX version features Carolina Reaper peppers for a thicker, hotter sauce with the same great flavor. Along with Reapers, this sauce features habanero, cayenne, and fresno peppers, as well as tomato, onion, garlic, and carrot
Heat Level: Extra Hot
5 oz
",Arthur Wayne Hot Sauce, XXX Dime Sauce    ,$ 9.75,https://heathotsauce.com/collections/all/products/xxx-dime-sauce
